"player_name","pitcher","game_year","N","unpredictability","indistinguishability","unexpectedness","deception"
"Reynaldo Lopez","625643",2020,381,69.4246694173615,70.2117454158293,7.41798626879056,37.0908492780325
"Luke Farrell","608652",2018,455,72.991466878904,50.7456899258798,10.6645218543919,37.0776343341969
"Noe Ramirez","598287",2020,251,50.8588681525397,64.1046919970423,24.6394270471641,37.0767088014896
"Bartolo Colon","112526",2018,1589,67.4228104782481,60.4640305699258,12.1248282748418,37.056330576602
"Homer Bailey","456701",2018,1301,61.7901502758225,79.1490005257867,10.8056138235261,37.0529291632559
"Edwin Jackson","429719",2018,1099,52.523071685169,78.3219429696013,18.7035078093598,37.0527559357103
"Dillon Tate","622253",2020,217,56.7753134885157,76.7496852057843,15.6882094505746,37.0434285275124
"Hyun-Jin Ryu","547943",2018,912,67.8594792477214,59.4405627019813,12.070650343884,37.0417844541973
"Kyle Freeland","607536",2020,795,63.6357686073801,29.2926421348589,25.1264812424816,37.0193511590697
"Javy Guerra","457915",2019,787,77.7083184355774,58.8080377039519,4.07954181744304,36.9861236880894
"Brandon Woodruff","605540",2020,918,49.5583651850985,87.9540979026751,17.895082437874,36.9248871543491
"Glenn Sparkman","642098",2018,488,72.2585289594728,25.6545828613464,19.0161426688045,36.9021628664984
"Clay Buchholz","453329",2018,1024,61.2374138117019,53.7056219276924,19.1532529474465,36.9001925617127
"Joakim Soria","465657",2018,587,45.0946372682293,46.4703896146946,34.7154135390956,36.8700661488392
"Jerad Eickhoff","595191",2019,729,59.2724274230883,53.3354982819101,20.8449421753042,36.8683609760673
"Joe Musgrove","605397",2018,1143,55.9933289844084,75.6845494915263,16.4091974085356,36.8580007506506
"Zac Rosscup","573127",2018,153,49.5230969668894,60.4986380518675,26.5677352534803,36.8498566279429
"Tyler Skaggs","572140",2018,1614,65.3284132852687,50.6304875473843,16.6848706379851,36.8450685735522
"Yency Almonte","622075",2018,190,58.3889892063827,83.3557997864984,11.9407373833588,36.8226753106221
"Keury Mella","622492",2018,154,67.9183551132465,70.1787383356636,8.28690540167164,36.8208116967328
"Merrill Kelly","518876",2020,348,58.2616107729037,62.6373451243385,18.6322387367766,36.8111793614591
"John Schreiber","670167",2019,188,52.7683747687947,72.4040539886412,20.0135925079837,36.7888846395234
"Joely Rodriguez","570257",2020,181,44.1007129234243,78.6167495388549,25.1716458427842,36.7869526936166
"Erik Swanson","657024",2020,110,73.6181134703537,39.8256172392411,13.2130140373368,36.7844029501398
"Marcus Stroman","573186",2018,1253,54.2230228812161,71.5938240931408,19.0457420066415,36.7693508229601
"Taylor Clarke","664199",2020,518,71.7991968505282,56.9699058924908,9.19751764050232,36.7489651741107
"Burch Smith","572143",2020,109,61.5797185792403,61.4310897925135,16.1853751911965,36.7422080545437
"Michael Wacha","608379",2020,453,67.0020906212019,65.5753119036247,10.3870254739408,36.7348240980956
"Matthew Boyd","571510",2018,2141,67.4529945634972,43.6408563853236,16.9717540963312,36.7106967765993
"Codi Heuer","676051",2020,282,49.9936484332735,71.6640935788175,22.4103135078853,36.7006348511846
"Thomas Hatch","641672",2020,332,59.4690323275441,76.6980502594469,12.9449804380386,36.6619032645983
"Tarik Skubal","669373",2020,409,56.2254862510119,18.5171061038881,34.1424757761856,36.6502007422703
"Anthony Kay","641743",2020,312,62.1952275106395,57.1261249701527,16.9044231499647,36.6392634062773
"Trevor Cahill","502239",2018,1270,52.2491133526024,23.9099437558384,35.6580675951646,36.6208183590085
"Kyle Wright","657140",2020,473,50.5004487558397,76.2916732362837,20.2512404170008,36.512328503311
"Eddie Butler","572750",2018,611,54.5012436051407,54.1014828424824,23.9662336041814,36.4693503771156
"Andrew Suarez","605498",2019,391,59.9611072633645,69.3678521475998,14.5620428851549,36.4405136152573
"Roberto Osuna","532077",2018,381,47.7814380391726,80.2871623218249,21.0623604831221,36.4025207786155
"Chasen Bradford","607473",2018,622,61.9104517453228,25.6921462353763,26.7789194962325,36.3724888064654
"Luke Jackson","592426",2018,511,58.3921456321846,37.9231417488285,25.7747494074203,36.3691466292606
"Nick Kingham","592468",2018,962,66.9229955772246,51.8671220075056,14.299039672136,36.366452082004
"Trevor Cahill","502239",2019,1132,58.7617104999299,15.3166245518436,32.6404751904592,36.3448816393533
"Ryan Brasier","518489",2019,737,79.3663953499646,55.6791035467079,2.75214873353561,36.3094855167841
"Josh Tomlin","458708",2019,801,74.7346284904106,28.1984496516292,15.2457794762903,36.2529373773147
"Luis Severino","622663",2018,2337,69.2772721397614,28.2408419414592,19.7056840929025,36.2370152309238
"Amir Garrett","607237",2020,218,63.7866983261705,21.5795427060824,26.3446402609911,36.231864114615
"Oliver Perez","424144",2019,321,76.7012043198836,16.9608102954031,17.1134283770937,36.1868799773114
"Reynaldo Lopez","625643",2018,2281,59.0872383822671,66.5498753538958,15.8024848826832,36.1740064137849
"Tayron Guerrero","594027",2018,850,58.6528867296926,68.4708570759069,15.5408345853513,36.1688678254842
"Harrison Musgrave","643466",2019,158,60.0342248522959,69.341280791396,14.0580571051616,36.1213050368645
"John Gant","607231",2018,1383,69.6825176355195,38.1228329816571,16.0319590973531,36.1025199641343
"Blake Treinen","595014",2020,289,47.3046167869042,77.0525593503137,22.043601827361,36.0902203240091
"Emmanuel Clase","661403",2019,251,72.246799612427,69.1560186277672,3.99668247460493,36.0794839573835
"Austin Pruitt","643493",2018,727,54.7056335886029,88.2412004356748,12.3371839331133,36.0595614223892
"Masahiro Tanaka","547888",2019,2023,65.3684179986113,70.4799972459996,9.20250904832472,36.0520298581959
"Brad Brach","542960",2018,799,71.0643502689833,26.9198400343669,18.2313325998553,35.9383693918537
"Diego Castillo","650895",2020,231,64.2915840446669,74.8753590275637,8.5207730154239,35.9333752100034
"Andrew Cashner","488768",2019,1875,62.1284805331236,56.1820077760364,16.1832990892858,35.8790381332465
"Robert Gsellman","607229",2020,206,38.7751310556032,73.5275922605056,29.8769162783486,35.8664745886108
"Ryan Borucki","621366",2019,115,40.2431528317512,91.1950728514735,23.0286516137523,35.8605924640302
"Adam Liberatore","571893",2018,134,31.7577525477821,78.2610251886405,34.1132033554449,35.8408011068707
"Luis Cessa","570666",2019,1007,62.3864927132484,72.1205333832853,10.8248296130384,35.8321707844517
"Aroldis Chapman","547973",2018,706,50.3163163490959,75.478800887832,19.6757536385109,35.8161668730726
"Josh Osich","592612",2019,775,72.7109004966584,41.1918206249679,12.1132042953002,35.7878457460142
"Ryan Dull","623430",2019,186,55.4919427220947,94.6145203535899,9.20810287214464,35.741810854501
"Gabriel Ynoa","593679",2019,1322,50.233593361921,45.5292761645033,29.1634801304792,35.7278200393249
"Jon Lester","452657",2019,2276,62.6578794097766,93.3121161401418,3.67223983315397,35.7083745235807
"Mike Montgomery","543557",2018,1413,53.5937251941158,85.8366716736697,13.5139162525736,35.7026655494188
"Amir Garrett","607237",2018,688,57.1032103741483,38.9024693467308,25.5801332081002,35.7025306096636
"Christian Bergman","548357",2018,143,44.9379471472172,70.9572673208579,25.3723771020321,35.6924543295961
"Paul Blackburn","621112",2018,322,41.4479307990254,93.777807453575,20.9518623133177,35.676255633219
"Nick Tropeano","607374",2019,207,36.788975493942,78.7911734056332,29.5483967416559,35.6636656637826
"Victor Alcantara","622505",2018,321,46.7127297503358,84.5804044784767,19.4880056021119,35.6355415620823
"Drew Smith","622098",2018,316,49.444294974976,88.8305974743001,15.8076053014113,35.5822304422951
"Shawn Armstrong","542888",2018,148,50.1792717868221,80.6684047491595,17.7500434386513,35.5446050604722
"Pablo Lopez","641154",2019,1328,56.8217226386322,76.9306986515107,13.4280466959664,35.5157450009993
"Adrian Houser","605288",2018,167,57.6352582753484,72.1938614856473,14.2659045025261,35.5146696725733
"Deivi Garcia","665620",2020,380,63.6655700214856,38.1783234502911,20.1193815963579,35.5012018667792
"Brett Cecil","446399",2018,415,48.8488806070848,75.6961948124844,20.3600712799689,35.4947623640515
"Chris Tillman","501957",2018,383,42.901630083051,78.699042947144,24.3010339743973,35.4936246830822
"Chris Archer","502042",2018,1865,63.590675607553,74.2531770938119,8.6650877864786,35.4876821960495
"Jordan Lyles","543475",2018,1033,52.2556432146608,74.6708714293515,17.8256758016218,35.4562616272504
"Scott Barlow","605130",2020,371,64.2817114069784,40.799293907493,18.7096184080097,35.453996144356
"Heath Fillmyer","641571",2018,970,64.7110683497934,51.3689414666362,14.983560254078,35.4512755658592
"Kyle Keller","664918",2019,147,50.8434376615335,92.4396740810958,13.2309053053901,35.3889312779986
"Alan Busenitz","641427",2018,355,63.496853632623,62.0203777252636,12.5004523433738,35.3885421242938
"Matt Magill","543483",2020,132,38.0884823188691,66.689796639807,31.9246775065141,35.3744161639472
"Amir Garrett","607237",2019,661,56.9608091749252,43.1534288145634,23.8623814610725,35.3634907359049
"Huascar Ynoa","660623",2020,224,59.6138926497114,41.3805840254422,22.2117714654057,35.3423871256328
"Kolby Allard","663465",2018,114,66.2255155650868,75.1807200228236,5.92446493947189,35.2940309950208
"Michael King","650633",2020,348,53.692676882494,77.0560514330841,15.6457671513242,35.2897565960117
"Erick Fedde","607200",2020,594,65.5114120994252,11.3917545941906,26.8274652006245,35.283817839406
"Lucas Giolito","608337",2018,2231,59.3246257521889,87.5288783502754,7.65486261295672,35.2802486962469
"Ben Meyer","656738",2018,274,54.3511197758567,68.0408840363325,17.9302677559003,35.2571944850912
"DJ Johnson","597113",2019,375,59.2953041773418,89.9773109669137,6.8584373478052,35.2518156809968
"Carlos Torres","448614",2018,106,41.5120671695455,68.7170705597458,28.2746541433736,35.2449108789152
"Julio Urias","628711",2019,976,58.5539167108495,49.7420083492419,20.2525197124461,35.223967606136
"Daniel Gossett","605254",2018,287,55.7862690543759,70.7966140851583,15.811160876795,35.2158703192318
"Andrew Kittredge","552640",2018,421,68.3698693131929,31.1580489558107,18.0494636871743,35.1965021891552
"Kenta Maeda","628317",2020,738,35.3552004802802,85.0204516171484,28.0523877145776,35.1752201614145
"Arodys Vizcaino","527055",2018,480,60.3738156285711,57.4304574366648,16.218959188935,35.1646757809876
"Danny Duffy","518633",2020,701,57.4103095298748,70.2777268610661,14.5582069698885,35.1591350955765
"Felix Hernandez","433587",2018,1868,57.9568180788678,66.985831311262,15.1243662676688,35.1360428507945
"Justin Wilson","458677",2020,253,70.2842969588002,35.6613065924945,14.9459054979473,35.132111826511
"Jake Arrieta","453562",2018,2032,56.301648526951,70.443888875479,15.325545376076,35.0934445711676
"Trevor Cahill","502239",2020,301,57.0482234747625,0.954335880376034,36.8545371126745,35.0921316696225
"Garrett Richards","572070",2019,116,24.3318299893755,63.4772610583666,43.8103541473023,35.0416831093663
"Trevor May","543507",2018,345,61.5736813326635,64.4801339711734,12.7838772210235,35.0235725737581
"Tommy Milone","543548",2020,516,49.6276407488,86.8063862151692,15.5020661290417,35.0178155339329
"Ryan Buchter","488748",2019,585,58.2729551752794,44.7266716075528,21.7701360500368,35.0035877142069
"Michael Lorenzen","547179",2018,947,56.6963405882827,73.9134630709187,13.7119539599446,34.9644834491157
"Brian Flynn","543169",2018,915,59.7317682076253,78.3604488552518,9.78118843232591,34.9554197504298
"Tyler Clippard","461325",2018,663,47.5635581202988,11.3055361894142,41.159016641078,34.9435651282744
"Jaime Barria","642545",2020,377,69.3059901865654,40.7204258247165,13.8558553891576,34.9318522591469
"Alex Vesia","681911",2020,106,53.0936104499914,78.6417566146785,15.109072220056,34.9192618450812
"Jeremy Walker","668683",2019,126,53.1779564212792,75.6419565311162,15.9902886251722,34.9155103057893
"Tommy Kahnle","592454",2018,374,67.5586642180598,40.274854494653,15.3911133161671,34.899202317976
"Seth Lugo","607625",2019,957,49.0461838652639,70.2494524089646,21.0854375412059,34.8962281348019
"Matt Albers","458006",2018,512,59.8288988184741,62.2558099053347,14.7405460499931,34.8897201984493
"Ryan Thompson","657044",2020,304,12.284860102968,55.7707657486301,55.9685527024106,34.8845880210193
"Joe Biagini","607352",2019,863,54.2793830909504,64.8301420739083,18.4818252958981,34.8825258646496
"Yu Darvish","506433",2020,854,28.2496212654939,63.8119447489269,40.2286171287754,34.867011271675
"Tyler Anderson","542881",2018,1859,78.2402016389409,18.0460726329479,13.6074006167264,34.8511682384625
"Spencer Turnbull","605513",2020,722,40.4402602030734,64.3500697979069,29.9818321571618,34.8442892787375
"Jason Hammel","434628",2018,1488,66.1454281531575,67.6291746426967,7.74017084053409,34.8303377647725
"Corbin Martin","656686",2019,280,61.0934349606919,57.5734945121567,15.0721951767925,34.8058584058431
"Cionel Perez","672335",2018,171,67.2636329711389,39.3750254317134,15.7591878928566,34.7850247851515
"Casey Lawrence","596271",2018,293,51.097163656528,83.3316579492644,15.0114142837926,34.7443737703658
"Nick Wittgren","621295",2019,738,64.50873965257,55.5719674351154,12.7969580356297,34.7356535139115
"Tim Collins","525768",2019,122,38.5362723655444,65.3969672288221,31.0588623945051,34.7328279937479
"Michael Wacha","608379",2019,1638,70.550098262247,56.445685027622,7.4565243958674,34.6757310639732
"Sean Reid-Foley","656887",2019,461,67.1261541995424,72.7007860344218,5.02001037615636,34.6214624979775
"Chris Martin","455119",2019,645,57.5266970324182,61.0830689581972,16.6198851094396,34.6136911928961
"Josh James","657624",2019,813,63.2190724321071,26.6765935164052,22.8518513019961,34.5829260974227
"Robby Scott","582494",2019,127,40.5038864735592,59.2738049463736,31.1552761772284,34.5676472048295
"Sean Newcomb","656794",2020,230,43.1607488001867,70.450333216406,25.3832350977924,34.5525931750082
"Alex Colome","517008",2019,726,64.2333034789875,57.3338320527225,12.1508088669421,34.5157255919614
"Hector Neris","593576",2020,296,60.2688274689955,50.5105799512331,17.5771925870929,34.5056826082659
"Sean Manaea","640455",2019,333,57.7657703021866,57.3567070861114,17.4537921445682,34.5030770870044
"Sean Reid-Foley","656887",2020,104,41.1538476502134,83.6326936142934,22.7259343577287,34.4752857771351
"Alex Wilson","543935",2019,147,52.9105322395519,80.2784936906661,14.0811555933817,34.455413944859
"Jordan Hicks","663855",2019,328,56.939577216584,41.5744248924869,22.950186360239,34.3520384439201
"Nick Rumbelow","592705",2018,214,47.8834598278149,71.3953899730263,20.8809564128396,34.3335240497917
"Shohei Ohtani","660271",2018,641,41.6308084460633,65.3226018581042,27.966913983081,34.3331226225457
"Jordan Yamamoto","657141",2019,1020,60.3570767839178,29.543814458748,23.9411611975229,34.3325230751076
"Junichi Tazawa","547749",2018,369,49.7740243965838,71.1727374995182,19.3692009604417,34.3157383558911
"Ty Blach","621389",2019,382,54.9515629593752,71.9135016619297,14.8542264160098,34.3062441848706
"Joe Jimenez","641729",2020,288,58.4135786760046,59.4014054394009,15.9462085501698,34.2756004742972
"Anthony Bass","542914",2018,182,55.9329913685922,67.6783908430643,15.3414562491027,34.2681707706179
"Tyler Kinley","641755",2019,647,68.848293026716,56.9283465343738,8.11965046711659,34.2627501619362
"Brandon Kintzler","445213",2020,244,48.8391711403495,88.1396745365839,14.5842476379426,34.2113691930169
"Enny Romero","544836",2018,145,66.7407697139227,36.006382233341,16.4316120539752,34.1978099923172
"Chris Volstad","458690",2018,615,56.0358700351633,91.6216178831766,7.50631332427091,34.183590383812
"Kevin Shackelford","594992",2018,122,43.5655017021731,58.9938399522358,28.1621902650344,34.1723307581891
"Adrian Houser","605288",2020,674,55.3351816503144,65.49885200572,16.3803562602323,34.1635574632393
"Corey Kluber","446372",2019,443,38.9902658451097,92.6089945463135,21.2027294913344,34.1612070618966
"Anthony Banda","607455",2020,103,46.0274407487242,79.1394699656196,19.6666138415392,34.1391209959302
"Cody Carroll","606944",2018,288,56.1907246488083,60.5487137362147,17.2141413181488,34.1360518295773
